,id,title,rating,user
2,51496,The Strange Case of Dr. Jekyll and Mr. Hyde,5,78
3,7126,The Count of Monte Cristo,0,78
4,5297,The Picture of Dorian Gray,3,78
5,7613,Animal Farm,1,78
6,5107,The Catcher in the Rye,1,78
7,17239036,"Anne of Green Gables Collection: 11 Books (Anne of Green Gables, #1-3, #5, #7-8)",5,78
8,224410,Stoker's Dracula,4,78
9,17383917,The Screwtape Letters,0,78
10,153747,"Moby-Dick or, the Whale",5,78
11,29582,Foundation and Earth (Foundation #5),0,78
12,76683,Foundation's Edge (Foundation #4),0,78
13,29580,Second Foundation (Foundation #3),0,78
14,29581,Foundation and Empire (Foundation #2),0,78
15,30013,Prelude to Foundation,5,78
16,29579,"Foundation (Foundation, #1)",0,78
17,21348,Aesop's Fables,2,78
18,12914,The Aeneid,5,78
19,846984,"Love, Stargirl (Stargirl, #2)",4,78
0,425803,Pure Desire: Helping People Break Free from Sexual Struggles,0,79
1,11198480,Not a Fan: Becoming a Completely Committed Follower of Jesus,0,79
2,16219819,Chronological Life Application Study Bible-NLT,5,79
3,7247854,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",0,79
4,12079560,"Beautiful Outlaw: Experiencing the Playful, Disruptive, Extravagant Personality of Jesus",5,79
5,10855894,God in a Brothel: An Undercover Journey Into Sex Trafficking and Rescue,5,79
6,49064,Every Man's Battle: Winning the War on Sexual Temptation One Victory at a Time,5,79
7,425797,Study Bible: NIV,5,79
8,214332,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,5,79
9,14647,"Sons (House of Earth, #2)",5,79
10,14644,"A House Divided (House of Earth, #3)",5,79
11,1078,"The Good Earth (House of Earth, #1)",5,79
12,210929,The Way of the Heart: The Spirituality of the Desert Fathers and Mothers,5,79
13,215543,"The Lost City of Faar (Pendragon, #2)",5,79
14,215541,"The Reality Bug (Pendragon, #4)",5,79
15,536982,"The Never War (Pendragon, #3)",5,79
16,833710,"The Merchant of Death (Pendragon, #1)",5,79
17,147801,"Black Water (Pendragon, #5)",5,79
18,206058,Finding Darwin's God: A Scientist's Search for Common Ground Between God and Evolution,0,79
19,28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",5,79
0,10865206,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",0,80
1,11437838,What Makes Your Brain Happy and Why You Should Do the Opposite,0,80
2,1856217,Total Access: A Journey to the Center of the NFL Universe,0,80
3,284735,The Last Season: A Team in Search of Its Soul,0,80
4,1270311,The Ball is Round: A Global History of Soccer,0,80
5,725325,The GM: The Inside Story of a Dream Job and the Nightmares that Go with It,0,80
6,414056,The Education of a Coach,0,80
7,6617185,Soccernomics,3,80
8,215251,Paper Lion: Confessions of a Last-String Quarterback,0,80
9,354258,Semi-Tough,0,80
10,234026,Ron Jeremy: The Hardest (Working) Man in Showbiz,0,80
11,8034497,"My Appetite for Destruction: Sex, and Drugs, and Guns N' Roses",0,80
12,966769,Market Wizards,4,80
13,11156963,It's So Easy: And Other Lies,0,80
14,10658,The New New Thing: A Silicon Valley Story,0,80
15,164323,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",0,80
16,2272880,The Drunkard's Walk: How Randomness Rules Our Lives,0,80
17,242472,The Black Swan: The Impact of the Highly Improbable,4,80
18,2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,0,80
19,38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,4,80
0,20449456,Aasan Arooz,0,81
1,6642715,The Forty Rules of Love,0,81
2,3278540,"Early Chauhān Dynasties: A Study Of Chauhān Political History, Chauhān Political Institutions, And Life In The Chauhān Dominions, From 800 To 1316 A. D",0,81
3,5484765,Early Chauhan Dynasties,0,81
4,10176702,The Annals and Antiquities of Rajast Han; Or the Central and Western Rajpoot States of India Volume 1,0,81
5,22320449,Infamy: The Shocking Story of the Japanese American Internment in World War II,0,81
6,9854,The End of Poverty,0,81
7,493371,The Bottom Billion: Why the Poorest Countries Are Failing and What Can Be Done About It,0,81
8,7613,Animal Farm,4,81
9,5143525,Gandhara,4,81
10,683898,"Sufis of Andalusia: The ""Ruh al-Quds"" & ""al-Durrat al-Fakhirah""",4,81
11,193635,"The Meccan Revelations, Volume II",4,81
12,193641,The Bezels of Wisdom,4,81
13,2016280,Short History of the Saracens,4,81
14,1612657,History of Syria (Including Lebanon and Palestine),4,81
15,6608635,Syria:A Short History,4,81
16,9135,Islam and the West: A Historical Cultural Survey,4,81
17,9136,Makers of Arab History,4,81
18,1079608,History of the Arabs,4,81
19,97015,Freedom: The Courage to Be Yourself,4,81
0,10372,Summer of the Monkeys,0,83
1,2175645,"Genius Squad (Genius, #2)",0,83
2,33962,Answering 911: Life in the Hot Seat,0,83
3,13723003,911,0,83
4,10558,The Three Musketeers,0,83
0,32542,"A Time to Kill (Jake Brigance, #1)",4,86
1,5358,The Firm,4,86
2,14201,Jonathan Strange & Mr Norrell,1,86
3,976,Deception Point,3,86
4,11125,Digital Fortress,4,86
5,218467,Lucifer's Hammer,5,86
6,149267,The Stand,5,86
7,119322,"The Golden Compass (His Dark Materials, #1)",4,86
8,126232,Jaws (Jaws #1),4,86
9,7677,"Jurassic Park (Jurassic Park, #1)",4,86
10,11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3,86
11,168668,"Catch-22 (Catch-22, #1)",3,86
12,10816297,"Kill Shot (Mitch Rapp, #2)",4,86
13,12160906,"The Sins of the Father (The Clifton Chronicles, #2)",4,86
14,12849385,"The Innocent (Will Robie, #1)",4,86
15,11737271,Stay Close,4,86
16,5907,"The Hobbit, or There and Back Again",3,86
17,4214,Life of Pi,3,86
18,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,86
19,2767052,"The Hunger Games (The Hunger Games, #1)",4,86
0,3609760,Twilight: The Complete Illustrated Movie Companion,4,96
1,4406,East of Eden,4,96
2,7260188,"Mockingjay (The Hunger Games, #3)",5,96
3,6148028,"Catching Fire (The Hunger Games, #2)",5,96
4,15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",5,96
5,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,96
6,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,96
7,6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,96
8,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5,96
9,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,96
10,5907,"The Hobbit, or There and Back Again",5,96
11,9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",4,96
12,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,96
13,41865,"Twilight (Twilight, #1)",4,96
14,2767052,"The Hunger Games (The Hunger Games, #1)",5,96
15,960,"Angels & Demons (Robert Langdon, #1)",5,96
16,7315573,"Fall of Giants (The Century Trilogy, #1)",5,96
17,2657,To Kill a Mockingbird,5,96
18,18405,Gone with the Wind,5,96
19,5043,"The Pillars of the Earth (Kingsbridge, #1)",5,96
0,28695962,Winter Men,0,97
1,11597,The Dark Half,5,97
2,10605,Thinner,4,97
3,11566,The Green Mile,5,97
4,10644930,11/22/63,0,97
5,13596166,Joyland,0,97
6,8442457,Gone Girl,0,97
7,15931,"The Notebook (The Notebook, #1)",5,97
8,10614,Misery,4,97
9,10583,Pet Sematary,4,97
10,6596,The Four Agreements: A Practical Guide to Personal Freedom,5,97
11,7743157,Burial to Follow,3,97
12,43641,Water for Elephants,5,97
13,1963638,The Untethered Soul: The Journey Beyond Yourself,4,97
14,4069,Man's Search for Meaning,5,97
15,593060,Violet Dawn (Kanner Lake #1),3,97
16,3652425,Our Lady of Kibeho: Mary Speaks to the World from the Heart of Africa,4,97
17,76334,A New Earth: Awakening to Your Life's Purpose,4,97
18,1812457,The Shack,5,97
19,9762014,The Year She Fell,3,97
0,43984883,"Olive, Again",4,99
1,53050139,Inland,4,99
2,40097951,The Silent Patient,4,99
3,34921573,Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions,5,99
4,36809135,Where the Crawdads Sing,5,99
5,18816603,Leaving Time,4,99
6,36613747,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",4,99
7,7930252,How to Read the Air,3,99
8,3153910,The Art of Racing in the Rain,3,99
9,7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),4,99
10,28184,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),4,99
11,7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),4,99
12,97898,The Full Cupboard of Life (No. 1 Ladies' Detective Agency #5),4,99
13,7036,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency #4),4,99
14,7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),4,99
15,7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),4,99
16,7039,Tears of the Giraffe (No. 1 Ladies' Detective Agency #2),4,99
17,11346,Sula,4,99
18,11337,The Bluest Eye,4,99
19,32148570,Before We Were Yours,3,99
0,198787,پله پله تا ملاقات خدا,0,100
1,46270,Suvashun,0,100
2,1694795,بیگانه,0,100
0,46305,The Complete Fairy Tales,5,101
1,77760,Leaves of Grass,2,101
2,2090267,White Fang,3,101
3,1942688,Around the World in Eighty Days,3,101
4,7588,A Portrait of the Artist as a Young Man,3,101
5,1046989,Uncle Tom's Cabin,3,101
6,7733,Gulliver's Travels,3,101
7,2932,Robinson Crusoe (Robinson Crusoe #1),3,101
8,24128,The Merchant of Venice,3,101
9,51496,The Strange Case of Dr. Jekyll and Mr. Hyde,3,101
10,32261,Tess of the D'Urbervilles,1,101
11,93,"Heidi (Heidi, #1-2)",4,101
12,153850,Peter Pan,3,101
13,7083492,The Canterbury Tales,3,101
14,8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",4,101
15,4934,The Brothers Karamazov,4,101
16,52357,Beowulf,2,101
17,1078,"The Good Earth (House of Earth, #1)",4,101
18,37702,Alice's Adventures in Wonderland,2,101
19,45032,Mansfield Park,3,101
0,43982054,The Water Dancer,0,102
1,42880325,"Ask Again, Yes",0,102
2,27209486,Modern Lovers,0,102
3,18641982,The Vacationers,0,102
4,51907346,All Adults Here,0,102
5,52129515,Untamed,0,102
6,52377380,Valentine,0,102
7,42080142,The Turn of the Key,0,102
8,40670008,Before the Fall,0,102
9,38355282,Watching You,0,102
10,18764826,The House We Grew Up In,0,102
11,32187419,Conversations with Friends,0,102
12,36604996,The Beekeeper's Promise,0,102
13,44285117,The Dressmaker's Gift,0,102
14,41150498,The Scent Keeper,0,102
15,45046527,American Dirt,0,102
16,41057294,Normal People,4,102
17,43124134,The Language of Sycamores (Tending Roses #3),0,102
18,43461815,Good Hope Road  (Tending Roses #2),0,102
19,43923951,Such a Fun Age,0,102
0,4865,How to Win Friends and Influence People,5,103
1,36681909,"Conspiracy: Peter Thiel, Hulk Hogan, Gawker, and the Anatomy of Intrigue",5,103
2,25430691,"The Power of Broke: How Empty Pockets, a Tight Budget, and a Hunger for Success Can Become Your Greatest Competitive Advantage",5,103
3,18054967,"Death by Food Pyramid: How Shoddy Science, Sketchy Politics and Shady Special Interests Have Ruined Our Health",4,103
4,33559198,Black Privilege: Opportunity Comes to Those Who Create It,5,103
5,81994,The Simple Faith of Mister Rogers: Spiritual Insights from the World's Most Beloved Neighbor,4,103
6,18857045,I'm Proud of You,5,103
7,7624,Lord of the Flies,2,103
8,30753662,Bluefishing: The Art of Making Things Happen,4,103
9,22529381,Dreamland: The True Tale of America's Opiate Epidemic,3,103
10,14912777,Turning Pro,5,103
11,13585722,The Pumpkin Plan: A Simple Strategy to Grow a Remarkable Business in Any Field,4,103
12,93426,Genghis Khan and the Making of the Modern World,3,103
13,16130,Alexander Hamilton,4,103
14,409174,THE Complete Keys to Progress,5,103
15,205979,Be Our Guest: Perfecting the Art of Customer Service,5,103
16,26720949,The Death of Expertise: The Campaign Against Established Knowledge and Why It Matters,5,103
17,27036528,Ego Is the Enemy,5,103
18,204192,Blowing Up Russia: Terror from Within,0,103
19,188378,The Anatomy of Fascism,0,103
0,7325958,The Bullpen Gospels: A Non-Prospect's Pursuit of the Major Leagues and the Meaning of Life,3,104
1,1300,The Bad Guys Won!,3,104
2,653118,Sandy Koufax: A Lefty's Legacy,5,104
3,6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",2,104
4,8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",3,104
5,1301,Moneyball: The Art of Winning an Unfair Game,3,104
6,7526,The Blind Side: Evolution of a Game,4,104
7,246468,The Jordan Rules: The Inside Story of One Turbulent Season with Michael Jordan and the Chicago Bulls,0,104
8,9670094,Through My Eyes,0,104
0,17910544,Glitter and Glue,0,105
1,17162080,"Two Lies and a Spy (Two Lies and a Spy, #1)",0,105
2,14290962,The Paradox of Vertical Flight,0,105
3,17286810,New Money,0,105
4,18302455,The Circle,0,105
5,16181775,"The Rosie Project (Don Tillman, #1)",0,105
6,641549,"Model Spy (The Specialists, #1)",0,105
7,15655,The Kindness of Strangers,0,105
8,16127237,The Life List,4,105
9,15998118,Wedding Night,5,105
10,12551077,Stealing Parker,0,105
11,13572779,The Racketeer,5,105
12,13438522,"Freakling (Psi Chronicles, #1)",1,105
13,13547080,The Runaway Princess,5,105
14,428263,"Eclipse (Twilight, #3)",5,105
15,15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",4,105
16,1162543,"Breaking Dawn (Twilight, #4)",5,105
17,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,105
18,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,105
19,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,105
0,42979386,Sunrise,5,106
1,1963697,Dorie: Woman Of The Mountains,0,106
2,12694627,"World War II London Blitz Diary, Volume 1",0,106
3,682761,The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust,0,106
4,480922,Christiane F: Autobiography of a Girl of the Streets and Heroin Addict,0,106
5,1631447,The Far Traveler: Voyages of a Viking Woman,0,106
6,52477223,An American Bum in China: Featuring the bumblingly brilliant escapades of expatriate Matthew Evans,0,106
7,152519,Incidents in the Life of a Slave Girl,0,106
8,1432370,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",0,106
9,442205,Women's Diaries of the Westward Journey,0,106
10,242006,Running with Scissors,0,106
11,15822765,"I've Got Some Lovin' to Do: The Diaries of a Roaring Twenties Teen, 1925-1926",0,106
12,23208397,Underground Airlines,0,106
13,617373,As I Lay Dying,0,106
14,37821968,Under the Knife: A History of Surgery in 28 Remarkable Operations,0,106
15,7130670,What We Talk About When We Talk About Love,5,106
16,42598624,The Best of A. A. Gill,0,106
17,44157727,Great Goddesses: Life Lessons from Myths and Monsters,0,106
18,43362414,The Librarian of Auschwitz: Based on the True Story of Dita Kraus,0,106
19,39337369,The Tattooist of Auschwitz,0,106
0,33477208,Cartas do Japão - 1ª série,5,109
1,25060855,1974,5,109
2,23262490,A media voz,5,109
3,106169,"The Black Book of Communism: Crimes, Terror, Repression",5,109
4,18106385,Manna-X,5,109
5,49148488,The Pine Islands,1,109
6,27278740,Estrada de Beirute,4,109
7,2783481,As Mulheres do Meu Pai,1,109
8,10696348,Uma Viagem à Índia,1,109
9,16001768,Stoning the Devil,5,109
10,25178782,The Tragedy of Fidel Castro,0,109
11,718182,"The End of Commitment: Intellectuals, Revolutionaries, and Political Morality",5,109
12,13500983,Festa no Covil,5,109
13,17731778,The Life-Sentence,5,109
14,320,One Hundred Years of Solitude,4,109
15,2657,To Kill a Mockingbird,1,109
16,17209279,As reflexões do Diabo,5,109
17,88442,Austerlitz,5,109
18,18796,In Search of Lost Time (6 Volumes),5,109
19,249,Tropic of Cancer,4,109
0,42300814,Hot SEAL in Hollywood,0,111
1,16035820,"The Wedding Wager (Colorado Billionaires, #1)",5,111
2,8727825,"The Marriage Bargain (Billionaire Games, #1)",5,111
3,20424864,The Tycoon's Make-Believe Fiancée,5,111
4,15822168,"To Catch a Bad Guy (Janet Maple, #1)",5,111
5,16148137,"The Education of Sebastian (The Education of..., #1)",0,111
6,15717943,"Hopeless (Hopeless, #1)",0,111
7,17798287,"Driven (Driven, #1)",0,111
8,17902426,Secret Shopper,5,111
9,12001046,Lucky Charm,4,111
10,17382857,"Girl Least Likely to Marry (The Wedding Season, #2)",4,111
11,22045592,"Coco Pinchard's Big Fat Tipsy Wedding (Coco Pinchard, #2)",3,111
12,17350387,"The Beast Within (The Elite, #1)",4,111
13,18078247,"Annihilate Me Vol. 2 (Annihilate Me, #2)",0,111
14,18078242,"Annihilate Me Vol. 1 (Annihilate Me, #1)",5,111
15,16282066,"Significance (Significance, #1)",4,111
16,15839322,"Revealing Us (Inside Out, #3)",0,111
17,15839315,"Being Me (Inside Out, #2)",0,111
18,15717721,"If I Were You (Inside Out, #1)",5,111
19,18456258,"Hardpressed (Hacker, #2)",0,111
0,20562228,"Due Justice (Justice, #1)",0,113
1,22351199,"The Murder Pit (A Moose River Mystery, #1)",0,113
2,31933276,The Escape Artist,3,113
3,35297090,"Duel to the Death (Ali Reynolds, #13)",3,113
4,1607772,"Death Walked In (Death on Demand, #18)",2,113
5,2777577,"Angel's Tip (Ellie Hatcher, #2)",3,113
6,186709,"Dead Connection (Ellie Hatcher, #1)",3,113
7,504420,"Protect and Defend (Mitch Rapp, #10)",3,113
8,26722,"Act of Treason (Mitch Rapp, #9)",3,113
9,154424,"Consent to Kill (Mitch Rapp, #8)",3,113
10,184657,"Memorial Day (Mitch Rapp, #7)",3,113
11,777211,"Executive Power (Mitch Rapp, #6)",3,113
12,137002,Power Play,3,113
13,111528,Killer Instinct,4,113
14,33602106,"The Vineyard Victims (Wine Country Mysteries, #8)",3,113
15,34091380,"The Late Show (Renée Ballard, #1; Harry Bosch Universe, #29)",3,113
16,32791157,"A Just Clause (Booktown Mystery, #11)",3,113
17,27246127,Title Wave (Booktown Mystery #10),3,113
18,23398960,"A Fatal Chapter (Booktown Mystery, #9)",3,113
19,34368113,"End Game (Will Robie, #5)",3,113
0,21789481,For Mercie's Sake,5,114
1,27523,"Left Behind (Left Behind, #1)",4,114
2,56495,The Purpose Driven Life: What on Earth Am I Here for?,4,114
0,59889,Safe Harbour,4,115
1,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,115
